lon,lat,type,loctype,address,north,south,east,west,locality,postal_town,administrative_area_level_2,administrative_area_level_1,country,administrative_area_level_4,postal_code,route,neighborhood,political,establishment,street_number,administrative_area_level_3,locality.1,premise,campground,colloquial_area,bus_station,subpremise,postal_code_suffix,route.1,bar,political.1,premise.1,art_gallery,airport,archipelago
-105.804125,53.022157,locality,approximate,"red deer hill, sk s0j 2c0, canada",53.0288681,53.0154449,-105.7881176,-105.8201324,Red Deer Hill,NA,Division No. 15,Saskatchewan,Canada,NA,S0J 2C0,NA,NA,NA,NA,NA,Prince Albert No. 461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.443576,54.711217,locality,approximate,"dearham, maryport ca15, uk",54.7164363,54.7011419,-3.4251405,-3.4681055,Dearham,Maryport,Cumbria,England,United Kingdom,NA,CA15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.42256,54.806864,locality,approximate,"mawbray, maryport ca15 6qt, uk",54.81329419999999,54.8004328,-3.4065526,-3.4385674,Mawbray,Maryport,Cumbria,England,United Kingdom,NA,CA15 6QT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.8551398,54.6007226,bar,geometric_center,"watermillock, penrith ca11 0lp, uk",54.6020715802915,54.5993736197085,-2.853790819708498,-2.856488780291502,Watermillock,Penrith,Cumbria,England,United Kingdom,NA,CA11 0LP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.2453929,54.886058,locality,approximate,"newton arlosh, wigton ca7 5ey, uk",54.8924756,54.87963939999999,-3.2293855,-3.2614003,Newton Arlosh,Wigton,Cumbria,England,United Kingdom,NA,CA7 5EY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.589233,54.549699,locality,approximate,"whitehaven, uk",54.5683765,54.5204916,-3.5519504,-3.6035232,Whitehaven,Whitehaven,Cumbria,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.17909,51.48158100000001,locality,approximate,"cardiff, uk",51.5609063,51.4435752,-3.1164374,-3.2936626,Cardiff,NA,Cardiff,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.273844,51.865863,locality,approximate,"abergwili, carmarthen sa31 2jp, uk",51.87275260000001,51.8589724,-4.2578366,-4.2898514,Abergwili,Carmarthen,Carmarthenshire,Wales,United Kingdom,NA,SA31 2JP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.413778,51.707264,locality,approximate,"cwmbach, aberdare cf44 0lr, uk",51.71417779999999,51.7003491,-3.3977706,-3.4297854,Cwmbach,Aberdare,Rhondda Cynon Taff,Wales,United Kingdom,NA,CF44 0LR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.18984790000000001,50.7477402,establishment,approximate,"seven sisters, eastbourne bn20 0ab, uk",50.7547997,50.7406796,0.2058553,0.1738405,NA,Eastbourne,East Sussex,England,United Kingdom,NA,BN20 0AB,NA,NA,NA,Seven Sisters,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.2825859,51.3997529,locality,approximate,"barry, uk",51.431425,51.3848192,-3.2274838,-3.3184651,Barry,NA,Vale of Glamorgan,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.344802,51.4576903,locality,approximate,"bonvilston, cardiff cf5, uk",51.4611977,51.4559564,-3.3354602,-3.353767,Bonvilston,Cardiff,Vale of Glamorgan,Wales,United Kingdom,NA,CF5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.255712,51.417246,political,approximate,"cadoxton, barry cf63 1ld, uk",51.4242041,51.4102869,-3.2397046,-3.2717194,NA,Barry,Vale of Glamorgan,Wales,United Kingdom,NA,CF63 1LD,NA,NA,Cadoxton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.14701,51.951833,locality,approximate,"brechfa, carmarthen sa32 7qy, uk",51.9587094,51.94495550000001,-4.1310026,-4.1630174,Brechfa,Carmarthen,Carmarthenshire,Wales,United Kingdom,NA,SA32 7QY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.99143,51.88469,locality,approximate,"llandeilo sa19, uk",51.9004195,51.8759776,-3.9840285,-4.011241399999999,Llandeilo,Llandeilo,Carmarthenshire,Wales,United Kingdom,NA,SA19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.805476,51.656991,locality,approximate,"neath, uk",51.6982626,51.6182591,-3.7612876,-3.8580652,Neath,NA,Neath Port Talbot,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.878138,51.689365,locality,approximate,"glais, swansea, uk",51.7038038,51.6827353,-3.842727399999999,-3.8882269,Glais,Swansea,Swansea,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.841789,51.660932,locality,approximate,"skewen, uk",51.6721711,51.6021014,-3.83088,-3.8907022000000002,Skewen,NA,Neath Port Talbot,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.841789,51.660932,locality,approximate,"skewen, uk",51.6721711,51.6021014,-3.83088,-3.8907022000000002,Skewen,NA,Neath Port Talbot,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.878138,51.689365,locality,approximate,"glais, swansea, uk",51.7038038,51.6827353,-3.842727399999999,-3.8882269,Glais,Swansea,Swansea,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.237096,51.998538,locality,approximate,"gwyddgrug, pencader sa39 9ax, uk",52.0054072,51.9916677,-4.2210886,-4.2531034,Gwyddgrug,Pencader,Carmarthenshire,Wales,United Kingdom,NA,SA39 9AX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.2335771,51.9349813,administrative_area_level_3,approximate,"llanllawddog, carmarthen, uk",51.9716161,51.8972251,-4.1918874,-4.2905125,NA,Carmarthen,Carmarthenshire,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,Llanllawddog,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.791996,51.76236400000001,locality,approximate,"ystalyfera, swansea, uk",51.7827717,51.7386835,-3.7773825,-3.8327818,Ystalyfera,Swansea,Neath Port Talbot,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.791996,51.76236400000001,locality,approximate,"ystalyfera, swansea, uk",51.7827717,51.7386835,-3.7773825,-3.8327818,Ystalyfera,Swansea,Neath Port Talbot,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.6595602,51.7727541,political,approximate,"banwen, neath sa10 9ln, uk",51.7796579,51.7658492,-3.6435528,-3.6755676,NA,Neath,Neath Port Talbot,Wales,United Kingdom,NA,SA10 9LN,NA,NA,Banwen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.681333,51.781182,locality,approximate,"onllwyn, neath sa10 9hg, uk",51.7880845,51.77427840000001,-3.665325599999999,-3.6973404,Onllwyn,Neath,Neath Port Talbot,Wales,United Kingdom,NA,SA10 9HG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.705678,51.801738,locality,approximate,"abercraf, swansea sa9, uk",51.8054297,51.7945042,-3.6956406,-3.7313314,Abercraf,Swansea,Powys,Wales,United Kingdom,NA,SA9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.636368999999999,51.734268,locality,approximate,"blaengwrach, neath sa11 5td, uk",51.74117769999999,51.72735720000001,-3.6203616,-3.6523764,Blaengwrach,Neath,Neath Port Talbot,Wales,United Kingdom,NA,SA11 5TD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.898795,51.69429299999999,locality,approximate,"clydach, swansea, uk",51.720116,51.6853377,-3.8623484,-3.9241128,Clydach,Swansea,Swansea,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.3556796,51.4812524,locality,approximate,"pendoylan, cowbridge cf71, uk",51.4841783,51.4791907,-3.3516627,-3.3589606,Pendoylan,Cowbridge,Vale of Glamorgan,Wales,United Kingdom,NA,CF71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.401187,51.475088,locality,approximate,"welsh st donats, cowbridge cf71 7ss, uk",51.4820373,51.4681377,-3.3851796,-3.4171944,Welsh Saint Donats,Cowbridge,Vale of Glamorgan,Wales,United Kingdom,NA,CF71 7SS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.401187,51.475088,locality,approximate,"welsh st donats, cowbridge cf71 7ss, uk",51.4820373,51.4681377,-3.3851796,-3.4171944,Welsh Saint Donats,Cowbridge,Vale of Glamorgan,Wales,United Kingdom,NA,CF71 7SS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.366597,51.4242599,locality,approximate,"llancarfan, barry cf62 3ad, uk",51.4312169,51.4173018,-3.3505896,-3.3826044,Llancarfan,Barry,Vale of Glamorgan,Wales,United Kingdom,NA,CF62 3AD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.5806548,52.0333762,administrative_area_level_3,approximate,"manordeifi, uk",52.0626408,52.0124978,-4.5453626,-4.6164959,NA,NA,Pembrokeshire,Wales,United Kingdom,NA,NA,NA,NA,NA,NA,NA,Manordeifi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.451816,51.716154,locality,approximate,"aberdare cf44, uk",51.72980450000001,51.6878664,-3.4169943,-3.4753959,Aberdare,Aberdare,Rhondda Cynon Taff,Wales,United Kingdom,NA,CF44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.795869,52.02347,locality,approximate,"nevern, newport sa42 0nb, uk",52.0303354,52.0166035,-4.779861599999999,-4.8118764,Nevern,Newport,Pembrokeshire,Wales,United Kingdom,NA,SA42 0NB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.682045,52.968716,locality,approximate,"whitchurch sy13, uk",52.9813647,52.9576636,-2.6561095,-2.7112314,Whitchurch,Whitchurch,Shropshire,England,United Kingdom,NA,SY13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.4746186,52.9225301,locality,approximate,"derby, uk",52.9681352,52.861037,-1.3830782,-1.556857,Derby,Derby,Derby,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.6371359,52.81402809999999,locality,approximate,"burton upon trent, burton-on-trent, uk",52.84599799999999,52.779445,-1.585467,-1.6800256,Burton upon Trent,Burton-on-Trent,Staffordshire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.659147,53.452247,political,approximate,"earlestown, newton-le-willows wa12 9jp, uk",53.45889099999999,53.445602,-2.6431396,-2.6751544,NA,Newton-le-Willows,Merseyside,England,United Kingdom,NA,WA12 9JP,NA,NA,Earlestown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.659147,53.452247,political,approximate,"earlestown, newton-le-willows wa12 9jp, uk",53.45889099999999,53.445602,-2.6431396,-2.6751544,NA,Newton-le-Willows,Merseyside,England,United Kingdom,NA,WA12 9JP,NA,NA,Earlestown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.174643,53.476381,political,approximate,"openshaw, manchester m11 1gf, uk",53.4830212,53.4697398,-2.1586356,-2.1906504,NA,Manchester,Greater Manchester,England,United Kingdom,NA,M11 1GF,NA,NA,Openshaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.63508,53.452889,locality,approximate,"newton-le-willows, uk",53.4818262,53.4350414,-2.5967073,-2.6792625,Newton-le-Willows,NA,Merseyside,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.953414,53.90089200000001,locality,approximate,"stalmine, poulton-le-fylde fy6, uk",53.908423,53.88999219999999,-2.9367454,-2.9622076,Stalmine,Poulton-le-Fylde,Lancashire,England,United Kingdom,NA,FY6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.965968,53.917914,locality,approximate,"preesall, poulton-le-fylde fy6, uk",53.9380129,53.9052544,-2.9508945,-2.9777932,Preesall,Poulton-le-Fylde,Lancashire,England,United Kingdom,NA,FY6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.7120479,53.908259,locality,approximate,"calder vale, preston pr3 1sq, uk",53.9148314,53.9016855,-2.6960405,-2.7280553,Calder Vale,Preston,Lancashire,England,United Kingdom,NA,PR3 1SQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.406538,53.742244,locality,approximate,"oswaldtwistle, uk",53.7622192,53.7046771,-2.3607778,-2.4390236,Oswaldtwistle,NA,Lancashire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.37218,53.753609,locality,approximate,"accrington, uk",53.7755829,53.7165027,-2.3137248,-2.3902481,Accrington,NA,Lancashire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.1322369,51.4825655,embassy,rooftop,"33 nine elms ln, london sw11 7us, uk",51.4839144802915,51.4812165197085,-0.130887919708498,-0.133585880291502,NA,London,Greater London,England,United Kingdom,NA,SW11 7US,Nine Elms Lane,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.7387531,53.6632611,locality,approximate,"ulnes walton, uk",53.6652084,53.66143,-2.7308176,-2.7440615,Ulnes Walton,NA,Lancashire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.7444875,53.7598423,cafe,geometric_center,"navigation way, ashton-on-ribble, preston pr2 2yp, uk",53.76119128029149,53.75849331970849,-2.743138519708499,-2.745836480291502,Preston,Preston,Lancashire,England,United Kingdom,NA,PR2 2YP,Navigation Way,NA,NA,NA,NA,NA,Ashton-on-Ribble,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.8649651,53.20024489999999,political,approximate,"hoole, chester ch2 3eq, uk",53.2069282,53.1935605,-2.8489577,-2.8809725,NA,Chester,Cheshire West and Chester,England,United Kingdom,NA,CH2 3EQ,NA,NA,Hoole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.802705,53.7023861,locality,approximate,"much hoole, preston pr4, uk",53.70708759999999,53.6933036,-2.7924702,-2.8179333,Much Hoole,Preston,Lancashire,England,United Kingdom,NA,PR4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.777085,53.662525,locality,approximate,"croston, leyland pr26, uk",53.6704246,53.65485,-2.7570729,-2.7850483,Croston,Leyland,Lancashire,England,United Kingdom,NA,PR26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.8007399,54.046575,locality,approximate,"lancaster, uk",54.07068109999999,54.0176443,-2.7649129,-2.8373731,Lancaster,NA,Lancashire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.251806,55.864237,locality,approximate,"glasgow, uk",55.9296413,55.7812791,-4.0717167,-4.3932005,Glasgow,Glasgow,Glasgow City,Scotland,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-4.734014,56.002318,locality,approximate,"helensburgh, uk",56.0198173,55.99122010000001,-4.6911875,-4.7636699,Helensburgh,NA,Argyll and Bute,Scotland,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.7839131,56.00187750000001,locality,approximate,"falkirk, uk",56.0267614,55.9830044,-3.7504361,-3.8476073,Falkirk,NA,Falkirk,Scotland,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.9915726,53.4083714,locality,approximate,"liverpool, uk",53.503907,53.3204478,-2.8129382,-3.0191793,Liverpool,NA,Merseyside,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.214391,56.200481,locality,approximate,"leslie, glenrothes ky6, uk",56.20718129999999,56.19416709999999,-3.1959633,-3.2311949,Leslie,Glenrothes,Fife,Scotland,United Kingdom,NA,KY6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.214391,56.200481,locality,approximate,"leslie, glenrothes ky6, uk",56.20718129999999,56.19416709999999,-3.1959633,-3.2311949,Leslie,Glenrothes,Fife,Scotland,United Kingdom,NA,KY6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.326769,53.561449,locality,approximate,"radcliffe, uk",53.5872353,53.5285087,-2.3004397,-2.3823573,Radcliffe,NA,Greater Manchester,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.023009,53.38999099999999,locality,approximate,"birkenhead, uk",53.4117647,53.29773280000001,-2.928625,-3.173881,Birkenhead,NA,Merseyside,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.1723921,53.023414,political,approximate,"hanley, stoke-on-trent, uk",53.0364884,53.01184569999999,-2.1561602,-2.1918313,NA,Stoke-on-Trent,Stoke-on-Trent,England,United Kingdom,NA,NA,NA,NA,Hanley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2248959,53.48084009999999,route,geometric_center,"great ancoats st, manchester, uk",53.4852946,53.476434,-2.2167714,-2.2330594,NA,Manchester,Greater Manchester,England,United Kingdom,NA,NA,Great Ancoats Street,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2267924,53.4974729,route,geometric_center,"collyhurst rd, manchester, uk",53.50241550000001,53.4920678,-2.2202704,-2.2315869,NA,Manchester,Greater Manchester,England,United Kingdom,NA,NA,Collyhurst Road,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2787962,53.5260937,street_address,range_interpolated,"182 bury new rd, prestwich, manchester m25 9nd, uk",53.5274426802915,53.5247447197085,-2.277447219708498,-2.280145180291502,Prestwich,Manchester,Greater Manchester,England,United Kingdom,NA,M25 9ND,Bury New Road,NA,NA,NA,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2790157,53.5257259,premise,rooftop,"oak hill court, 171 bury new rd, prestwich, manchester m25 9nd, uk",53.52706378029151,53.52436581970851,-2.277643919708498,-2.280341880291502,Prestwich,Manchester,Greater Manchester,England,United Kingdom,NA,M25 9ND,Bury New Road,NA,NA,NA,171,NA,NA,Oak Hill Court,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.528174,54.323629,locality,approximate,"sedbergh la10, uk",54.3275956,54.3158044,-2.512101,-2.5493806,Sedbergh,Sedbergh,Cumbria,England,United Kingdom,NA,LA10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2426305,53.4807593,locality,approximate,"manchester, uk",53.5445879,53.39990299999999,-2.1468288,-2.3000969000000002,Manchester,Manchester,Greater Manchester,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2248959,53.48084009999999,route,geometric_center,"great ancoats st, manchester, uk",53.4852946,53.476434,-2.2167714,-2.2330594,NA,Manchester,Greater Manchester,England,United Kingdom,NA,NA,Great Ancoats Street,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2288715,53.4728291,route,geometric_center,"downing st, manchester, uk",53.4742384802915,53.4715405197085,-2.2272467,-2.2300818,NA,Manchester,Greater Manchester,England,United Kingdom,NA,NA,Downing Street,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2288715,53.4728291,route,geometric_center,"downing st, manchester, uk",53.4742384802915,53.4715405197085,-2.2272467,-2.2300818,NA,Manchester,Greater Manchester,England,United Kingdom,NA,NA,Downing Street,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2368975,53.5021101,political,approximate,"cheetham hill, manchester, uk",53.51089229999999,53.4873469,-2.2217169,-2.2548463,Manchester,NA,Greater Manchester,England,United Kingdom,NA,NA,NA,NA,Cheetham Hill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.261753,53.49733,political,approximate,"lower broughton, salford m7 1pr, uk",53.50396689999999,53.490692,-2.2457456,-2.2777604,NA,Salford,Greater Manchester,England,United Kingdom,NA,M7 1PR,NA,NA,Lower Broughton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.270798,53.5160342,street_address,rooftop,"3 bury new rd, salford m7 3nz, uk",53.5173831802915,53.5146852197085,-2.269449019708498,-2.272146980291502,NA,Salford,Greater Manchester,England,United Kingdom,NA,M7 3NZ,Bury New Road,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.2787962,53.5260937,street_address,range_interpolated,"182 bury new rd, prestwich, manchester m25 9nd, uk",53.5274426802915,53.5247447197085,-2.277447219708498,-2.280145180291502,Prestwich,Manchester,Greater Manchester,England,United Kingdom,NA,M25 9ND,Bury New Road,NA,NA,NA,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.276899900000001,53.5242155,route,geometric_center,"bury new rd, united kingdom",53.5633151,53.4883011,-2.245637,-2.2979574,NA,NA,Greater Manchester,England,United Kingdom,NA,NA,Bury New Road,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.3396026,53.21541329999999,establishment,geometric_center,"hall dr, sutton scarsdale, chesterfield s44 5ur, uk",53.2167622802915,53.2140643197085,-1.338253619708498,-1.340951580291502,Sutton Scarsdale,Chesterfield,Derbyshire,England,United Kingdom,NA,S44 5UR,Hall Drive,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.5330191,53.27425849999999,establishment,rooftop,"2 new rd, anderton, northwich cw9 6ae, uk",53.27560748029149,53.2729095197085,-2.531670119708498,-2.534368080291502,Anderton,Northwich,Cheshire West and Chester,England,United Kingdom,NA,CW9 6AE,New Road,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.142399,53.595674,political,approximate,"balderstone, rochdale ol16 4rb, uk",53.6022955,53.5890514,-2.1263916,-2.1584064,NA,Rochdale,Greater Manchester,England,United Kingdom,NA,OL16 4RB,NA,NA,Balderstone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.7821380000000002,55.673865,locality,approximate,"lanark ml11, uk",55.6914519,55.6609692,-3.7358893,-3.7986431,Lanark,Lanark,South Lanarkshire,Scotland,United Kingdom,NA,ML11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-3.035673,53.916661,locality,approximate,"fleetwood, uk",53.92941,53.8921219,-3.002485,-3.0522836,Fleetwood,NA,Lancashire,England,United Kingdom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.067189,53.78352400000001,locality,approximate,"selby yo8, uk",53.7965652,53.76441209999999,-1.0384726,-1.107738,Selby,Selby,North Yorkshire,England,United Kingdom,NA,YO8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
